Scode,Coname,Date,Tpostnum,Pospostnum,Negpostnum,Neupostnum,Readnum,Commentnum
600489,中金黄金,2022-03-10,143,37,24,82,37198,218
600547,山东黄金,2022-03-10,136,44,24,68,37119,151
600916,中国黄金,2022-03-10,126,27,18,81,22609,142
600988,赤峰黄金,2022-03-10,175,55,19,101,38828,290
601069,西部黄金,2022-03-10,238,82,33,123,46078,278
000975,银泰黄金,2022-03-11,29,8,4,17,10233,29
002155,湖南黄金,2022-03-11,158,43,22,93,55972,286
600489,中金黄金,2022-03-11,139,35,21,83,43197,241
600547,山东黄金,2022-03-11,88,20,18,50,32594,99
600916,中国黄金,2022-03-11,93,22,17,54,17185,81
600988,赤峰黄金,2022-03-11,119,32,10,77,34480,171
601069,西部黄金,2022-03-11,172,32,16,124,34713,200
000975,银泰黄金,2022-03-12,5,2,0,3,2513,4
002155,湖南黄金,2022-03-12,20,5,2,13,11864,37
600489,中金黄金,2022-03-12,13,4,2,7,8177,68
600547,山东黄金,2022-03-12,7,5,0,2,3532,9
600916,中国黄金,2022-03-12,17,3,3,11,4737,16
600988,赤峰黄金,2022-03-12,18,2,4,12,13274,103
601069,西部黄金,2022-03-12,41,8,4,29,14705,76
000975,银泰黄金,2022-03-13,3,1,0,2,1138,0
002155,湖南黄金,2022-03-13,30,8,3,19,15278,43
600489,中金黄金,2022-03-13,14,5,1,8,7279,25
600547,山东黄金,2022-03-13,19,5,1,13,7767,33
600916,中国黄金,2022-03-13,21,7,3,11,6333,34
600988,赤峰黄金,2022-03-13,21,7,3,11,11170,61
601069,西部黄金,2022-03-13,35,11,3,21,22623,109
000975,银泰黄金,2022-03-14,21,4,2,15,6937,18
002155,湖南黄金,2022-03-14,127,39,18,70,39599,252
600489,中金黄金,2022-03-14,97,23,12,62,26533,120
600547,山东黄金,2022-03-14,59,20,6,33,20579,72
600916,中国黄金,2022-03-14,76,16,11,49,16860,77
600988,赤峰黄金,2022-03-14,171,63,11,97,49413,255
601069,西部黄金,2022-03-14,157,45,20,92,33043,245
000975,银泰黄金,2022-03-15,67,21,11,35,17927,63
002155,湖南黄金,2022-03-15,144,36,23,85,45117,217
600489,中金黄金,2022-03-15,266,46,60,160,57128,315
600547,山东黄金,2022-03-15,126,25,17,84,32219,151
600916,中国黄金,2022-03-15,159,33,25,101,27218,156
600988,赤峰黄金,2022-03-15,177,31,34,112,37792,235
601069,西部黄金,2022-03-15,145,36,23,86,36082,201
000975,银泰黄金,2022-03-16,40,9,8,23,19462,52
002155,湖南黄金,2022-03-16,123,37,17,69,77118,218
600489,中金黄金,2022-03-16,205,48,28,129,128266,306
600547,山东黄金,2022-03-16,150,43,24,83,94595,141
600916,中国黄金,2022-03-16,179,45,29,105,81941,194
600988,赤峰黄金,2022-03-16,129,42,16,71,87348,269
601069,西部黄金,2022-03-16,101,41,9,51,45358,72
000975,银泰黄金,2022-03-17,55,12,9,34,16564,30
002155,湖南黄金,2022-03-17,61,20,5,36,23466,128
600489,中金黄金,2022-03-17,96,22,4,70,27457,220
600547,山东黄金,2022-03-17,128,36,15,77,34451,163
600916,中国黄金,2022-03-17,44,10,3,31,14039,77
600988,赤峰黄金,2022-03-17,80,24,10,46,26015,168
601069,西部黄金,2022-03-17,54,22,3,29,12203,52
000975,银泰黄金,2022-03-18,21,4,4,13,8724,28
002155,湖南黄金,2022-03-18,53,13,6,34,29864,163
600489,中金黄金,2022-03-18,99,28,12,59,35385,243
600547,山东黄金,2022-03-18,121,38,18,65,44469,188
600916,中国黄金,2022-03-18,43,11,5,27,15264,38
600988,赤峰黄金,2022-03-18,58,22,4,32,28413,184
601069,西部黄金,2022-03-18,50,17,4,29,15631,93
000975,银泰黄金,2022-03-19,2,2,0,0,1155,1
002155,湖南黄金,2022-03-19,4,1,1,2,3751,28
600489,中金黄金,2022-03-19,8,2,3,3,7657,34
600547,山东黄金,2022-03-19,11,3,1,7,6844,20
600916,中国黄金,2022-03-19,3,0,0,3,1517,20
600988,赤峰黄金,2022-03-19,15,5,0,10,10837,55
601069,西部黄金,2022-03-19,11,2,1,8,4111,15
000975,银泰黄金,2022-03-20,3,1,0,2,1934,3
002155,湖南黄金,2022-03-20,5,1,0,4,2562,8
600489,中金黄金,2022-03-20,12,0,2,10,6376,21
600547,山东黄金,2022-03-20,15,6,2,7,9017,32
600916,中国黄金,2022-03-20,5,0,2,3,2220,6
600988,赤峰黄金,2022-03-20,13,5,0,8,7672,30
601069,西部黄金,2022-03-20,9,5,0,4,2975,12
000975,银泰黄金,2022-03-21,17,9,2,6,8362,22
002155,湖南黄金,2022-03-21,110,54,5,51,42745,218
600489,中金黄金,2022-03-21,72,26,4,42,21989,130
600547,山东黄金,2022-03-21,58,15,5,38,19921,87
600916,中国黄金,2022-03-21,18,9,1,8,5543,22
600988,赤峰黄金,2022-03-21,41,10,5,26,13993,43
601069,西部黄金,2022-03-21,101,33,17,51,22468,130
000975,银泰黄金,2022-03-22,73,30,3,40,23327,83
002155,湖南黄金,2022-03-22,69,29,1,39,22208,90
600489,中金黄金,2022-03-22,76,24,9,43,21128,115
600547,山东黄金,2022-03-22,45,21,3,21,18549,76
600916,中国黄金,2022-03-22,55,18,8,29,15298,75
600988,赤峰黄金,2022-03-22,111,34,11,66,26321,101
601069,西部黄金,2022-03-22,81,24,11,46,17450,84
000975,银泰黄金,2022-03-23,33,10,5,18,14782,65
002155,湖南黄金,2022-03-23,55,21,3,31,16899,61
600489,中金黄金,2022-03-23,66,17,9,40,18917,132
600547,山东黄金,2022-03-23,31,9,3,19,9476,13
600916,中国黄金,2022-03-23,36,12,3,21,11032,67
600988,赤峰黄金,2022-03-23,68,25,5,38,20392,146
601069,西部黄金,2022-03-23,69,13,11,45,14290,85
000975,银泰黄金,2022-03-24,61,29,4,28,23857,52
002155,湖南黄金,2022-03-24,118,37,15,66,36616,135
600489,中金黄金,2022-03-24,142,43,11,88,37103,230
600547,山东黄金,2022-03-24,155,59,17,79,41774,172
600916,中国黄金,2022-03-24,78,26,4,48,25999,111
600988,赤峰黄金,2022-03-24,138,65,14,59,44083,338
601069,西部黄金,2022-03-24,119,50,6,63,33364,114
000975,银泰黄金,2022-03-25,26,12,5,9,14021,27
002155,湖南黄金,2022-03-25,51,19,6,26,22443,97
600489,中金黄金,2022-03-25,169,37,25,107,59485,311
600547,山东黄金,2022-03-25,92,39,5,48,34736,92
600916,中国黄金,2022-03-25,31,9,3,19,12966,71
600988,赤峰黄金,2022-03-25,135,64,16,55,49231,233
601069,西部黄金,2022-03-25,114,41,12,61,27944,171
000975,银泰黄金,2022-03-26,4,3,0,1,2947,4
002155,湖南黄金,2022-03-26,5,2,1,2,6496,24
600489,中金黄金,2022-03-26,18,3,1,14,16694,43
600547,山东黄金,2022-03-26,20,8,0,12,22919,72
600916,中国黄金,2022-03-26,5,1,0,4,1916,1
600988,赤峰黄金,2022-03-26,23,10,3,10,17136,96
601069,西部黄金,2022-03-26,21,6,1,14,8255,27
000975,银泰黄金,2022-03-27,5,2,0,3,2887,2
002155,湖南黄金,2022-03-27,8,5,1,2,4211,18
600489,中金黄金,2022-03-27,18,1,4,13,10641,27
600547,山东黄金,2022-03-27,12,7,0,5,11419,21
600916,中国黄金,2022-03-27,7,3,0,4,3050,8
600988,赤峰黄金,2022-03-27,20,13,0,7,11600,55
601069,西部黄金,2022-03-27,15,6,2,7,5127,25
000975,银泰黄金,2022-03-28,27,5,2,20,13402,25
002155,湖南黄金,2022-03-28,42,13,4,25,14685,65
600489,中金黄金,2022-03-28,108,31,5,72,34818,163
600547,山东黄金,2022-03-28,122,51,8,63,47833,146
600916,中国黄金,2022-03-28,27,3,5,19,8286,30
600988,赤峰黄金,2022-03-28,168,66,13,89,45743,258
601069,西部黄金,2022-03-28,90,21,10,59,21633,146
000975,银泰黄金,2022-03-29,26,9,4,13,10439,33
002155,湖南黄金,2022-03-29,63,20,3,40,19253,109
600489,中金黄金,2022-03-29,95,20,12,63,26165,142
600547,山东黄金,2022-03-29,88,27,10,51,33289,108
600916,中国黄金,2022-03-29,35,14,5,16,10621,40
600988,赤峰黄金,2022-03-29,94,30,6,58,28761,191
601069,西部黄金,2022-03-29,69,25,8,36,13307,76
000975,银泰黄金,2022-03-30,15,8,1,6,6334,24
002155,湖南黄金,2022-03-30,62,15,9,38,21230,97
600489,中金黄金,2022-03-30,79,23,13,43,21337,93
600547,山东黄金,2022-03-30,36,14,4,18,17478,46
600916,中国黄金,2022-03-30,25,7,3,15,7875,28
600988,赤峰黄金,2022-03-30,118,38,16,64,31872,133
601069,西部黄金,2022-03-30,100,45,10,45,20255,118
000975,银泰黄金,2022-03-31,20,5,5,10,9550,44
002155,湖南黄金,2022-03-31,103,30,7,66,34496,127
600489,中金黄金,2022-03-31,69,18,8,43,23176,124
600547,山东黄金,2022-03-31,26,7,2,17,16056,48
600916,中国黄金,2022-03-31,19,6,2,11,6752,32
600988,赤峰黄金,2022-03-31,79,35,4,40,33113,198
601069,西部黄金,2022-03-31,72,25,8,39,19188,121
000975,银泰黄金,2022-04-01,14,5,2,7,7870,20
002155,湖南黄金,2022-04-01,47,10,2,35,21890,72
600489,中金黄金,2022-04-01,76,24,4,48,26948,79
600547,山东黄金,2022-04-01,30,12,3,15,16308,31
600916,中国黄金,2022-04-01,36,9,9,18,13366,55
600988,赤峰黄金,2022-04-01,50,23,3,24,26180,47
601069,西部黄金,2022-04-01,62,18,4,40,21551,101
000975,银泰黄金,2022-04-02,3,3,0,0,1982,2
002155,湖南黄金,2022-04-02,7,4,0,3,6742,28
600489,中金黄金,2022-04-02,6,2,2,2,5412,9
600547,山东黄金,2022-04-02,6,3,0,3,9823,38
600916,中国黄金,2022-04-02,1,1,0,0,268,0
600988,赤峰黄金,2022-04-02,4,1,0,3,2225,4
601069,西部黄金,2022-04-02,8,3,0,5,4508,20
002155,湖南黄金,2022-04-03,4,2,0,2,4674,18
600489,中金黄金,2022-04-03,7,1,1,5,4118,8
600547,山东黄金,2022-04-03,5,4,0,1,4407,6
600988,赤峰黄金,2022-04-03,6,0,0,6,7732,31
601069,西部黄金,2022-04-03,4,0,2,2,2127,7
000975,银泰黄金,2022-04-04,1,1,0,0,810,2
002155,湖南黄金,2022-04-04,2,0,0,2,2738,5
600489,中金黄金,2022-04-04,7,2,1,4,5996,12
600547,山东黄金,2022-04-04,5,1,0,4,4224,10
600916,中国黄金,2022-04-04,2,1,0,1,1290,2
600988,赤峰黄金,2022-04-04,8,5,0,3,3619,6
601069,西部黄金,2022-04-04,3,2,0,1,2975,19
000975,银泰黄金,2022-04-05,5,3,1,1,2620,3
002155,湖南黄金,2022-04-05,4,2,0,2,1730,2
600489,中金黄金,2022-04-05,7,1,0,6,5736,18
600547,山东黄金,2022-04-05,5,2,0,3,5277,6
600916,中国黄金,2022-04-05,1,1,0,0,342,0
600988,赤峰黄金,2022-04-05,11,1,0,10,5353,12
601069,西部黄金,2022-04-05,5,1,0,4,1534,1
000975,银泰黄金,2022-04-06,23,9,2,12,8683,35
002155,湖南黄金,2022-04-06,23,7,3,13,9919,34
600489,中金黄金,2022-04-06,64,22,6,36,22237,94
600547,山东黄金,2022-04-06,43,13,6,24,16891,52
600916,中国黄金,2022-04-06,42,20,5,17,11943,58
600988,赤峰黄金,2022-04-06,46,16,4,26,15397,70
601069,西部黄金,2022-04-06,60,30,2,28,19600,94
000975,银泰黄金,2022-04-07,15,7,3,5,7289,25
002155,湖南黄金,2022-04-07,48,15,2,31,18695,128
600489,中金黄金,2022-04-07,74,17,15,42,21246,99
600547,山东黄金,2022-04-07,29,11,2,16,11377,46
600916,中国黄金,2022-04-07,46,20,3,23,11092,55
600988,赤峰黄金,2022-04-07,60,25,6,29,17656,97
601069,西部黄金,2022-04-07,28,7,5,16,6756,26
000975,银泰黄金,2022-04-08,123,51,11,61,48897,131
002155,湖南黄金,2022-04-08,97,34,8,55,33093,136
600489,中金黄金,2022-04-08,105,36,3,66,47405,230
600547,山东黄金,2022-04-08,114,46,8,60,44338,229
600916,中国黄金,2022-04-08,42,22,0,20,10504,34
600988,赤峰黄金,2022-04-08,253,94,23,136,70417,304
601069,西部黄金,2022-04-08,101,50,6,45,23610,102
000975,银泰黄金,2022-04-09,18,6,1,11,9498,25
002155,湖南黄金,2022-04-09,9,2,1,6,6913,18
600489,中金黄金,2022-04-09,21,7,2,12,10918,18
600547,山东黄金,2022-04-09,17,7,1,9,12450,31
600916,中国黄金,2022-04-09,2,1,0,1,1534,10
600988,赤峰黄金,2022-04-09,27,7,0,20,13585,40
601069,西部黄金,2022-04-09,7,1,1,5,2663,9
000975,银泰黄金,2022-04-10,15,2,1,12,7619,21
002155,湖南黄金,2022-04-10,3,3,0,0,1507,4
600489,中金黄金,2022-04-10,10,6,0,4,5645,18
600547,山东黄金,2022-04-10,13,7,1,5,14391,96
600916,中国黄金,2022-04-10,35,28,2,5,8507,13
600988,赤峰黄金,2022-04-10,41,9,3,29,17825,35
601069,西部黄金,2022-04-10,17,7,0,10,6634,24
000975,银泰黄金,2022-04-11,43,14,3,26,17734,49
002155,湖南黄金,2022-04-11,134,47,8,79,39492,182
600489,中金黄金,2022-04-11,88,23,14,51,26454,107
600547,山东黄金,2022-04-11,91,31,10,50,36778,138
600916,中国黄金,2022-04-11,40,9,3,28,8923,32
600988,赤峰黄金,2022-04-11,159,72,9,78,46397,205
601069,西部黄金,2022-04-11,78,29,10,39,17808,115
000975,银泰黄金,2022-04-12,33,15,5,13,17814,26
002155,湖南黄金,2022-04-12,94,41,6,47,25631,120
600489,中金黄金,2022-04-12,48,9,11,28,14149,71
600547,山东黄金,2022-04-12,44,20,1,23,18603,98
600916,中国黄金,2022-04-12,53,8,9,36,10808,45
600988,赤峰黄金,2022-04-12,108,47,8,53,32236,206
601069,西部黄金,2022-04-12,93,34,5,54,20234,152
000975,银泰黄金,2022-04-13,35,12,6,17,13690,35
002155,湖南黄金,2022-04-13,90,33,10,47,25294,119
600489,中金黄金,2022-04-13,93,28,13,52,36789,216
600547,山东黄金,2022-04-13,91,30,20,41,21076,92
600916,中国黄金,2022-04-13,52,18,6,28,13230,37
600988,赤峰黄金,2022-04-13,134,57,14,63,45765,225
601069,西部黄金,2022-04-13,65,22,7,36,12421,79
000975,银泰黄金,2022-04-14,27,8,4,15,10267,29
002155,湖南黄金,2022-04-14,95,37,11,47,22557,130
600489,中金黄金,2022-04-14,50,15,5,30,15559,83
600547,山东黄金,2022-04-14,73,19,9,45,23695,111
600916,中国黄金,2022-04-14,42,23,4,15,21056,59
600988,赤峰黄金,2022-04-14,155,47,16,92,51772,317
601069,西部黄金,2022-04-14,109,35,9,65,22056,150
000975,银泰黄金,2022-04-15,7,2,0,5,3370,9
002155,湖南黄金,2022-04-15,67,14,13,40,24525,94
600489,中金黄金,2022-04-15,54,13,9,32,18069,80
600547,山东黄金,2022-04-15,71,17,14,40,26998,67
600916,中国黄金,2022-04-15,47,12,7,28,11144,13
600988,赤峰黄金,2022-04-15,107,37,15,55,30910,105
601069,西部黄金,2022-04-15,140,31,17,92,35773,225
000975,银泰黄金,2022-04-16,1,1,0,0,881,2
002155,湖南黄金,2022-04-16,13,7,0,6,10012,49
600489,中金黄金,2022-04-16,6,2,0,4,5442,22
600547,山东黄金,2022-04-16,7,1,1,5,4728,13
600916,中国黄金,2022-04-16,4,2,0,2,1678,5
600988,赤峰黄金,2022-04-16,8,5,0,3,4695,11
601069,西部黄金,2022-04-16,15,5,2,8,7426,38
000975,银泰黄金,2022-04-17,1,0,0,1,391,0
002155,湖南黄金,2022-04-17,8,1,0,7,3734,16
600489,中金黄金,2022-04-17,5,1,1,3,2467,10
600547,山东黄金,2022-04-17,9,5,1,3,5087,14
600916,中国黄金,2022-04-17,6,2,0,4,2177,7
600988,赤峰黄金,2022-04-17,10,4,1,5,3818,10
601069,西部黄金,2022-04-17,11,6,0,5,6101,23
000975,银泰黄金,2022-04-18,10,3,1,6,4344,3
002155,湖南黄金,2022-04-18,81,40,2,39,22908,100
600489,中金黄金,2022-04-18,68,18,10,40,20230,105
600547,山东黄金,2022-04-18,46,12,5,29,13890,35
600916,中国黄金,2022-04-18,25,12,0,13,7196,28
600988,赤峰黄金,2022-04-18,107,58,3,46,32525,188
601069,西部黄金,2022-04-18,55,19,4,32,13720,95
000975,银泰黄金,2022-04-19,17,6,2,9,6865,24
002155,湖南黄金,2022-04-19,77,25,3,49,20881,110
600489,中金黄金,2022-04-19,50,14,9,27,13201,73
600547,山东黄金,2022-04-19,43,11,2,30,19859,63
600916,中国黄金,2022-04-19,39,15,5,19,12593,65
600988,赤峰黄金,2022-04-19,113,60,8,45,23816,169
601069,西部黄金,2022-04-19,64,21,2,41,10609,69
000975,银泰黄金,2022-04-20,25,8,5,12,11619,50
002155,湖南黄金,2022-04-20,139,36,13,90,36851,174
600489,中金黄金,2022-04-20,193,83,23,87,64705,329
600547,山东黄金,2022-04-20,70,17,9,44,22842,74
600916,中国黄金,2022-04-20,20,7,3,10,5757,34
600988,赤峰黄金,2022-04-20,141,46,17,78,34778,148
601069,西部黄金,2022-04-20,103,26,14,63,22060,173
000975,银泰黄金,2022-04-21,19,5,3,11,6170,16
002155,湖南黄金,2022-04-21,134,33,17,84,42560,214
600489,中金黄金,2022-04-21,116,28,17,71,31694,146
600547,山东黄金,2022-04-21,60,11,8,41,20835,98
600916,中国黄金,2022-04-21,45,10,7,28,12210,68
600988,赤峰黄金,2022-04-21,96,28,16,52,26034,175
601069,西部黄金,2022-04-21,116,20,24,72,21797,139
000975,银泰黄金,2022-04-22,18,7,2,9,8376,22
002155,湖南黄金,2022-04-22,92,29,10,53,31136,161
600489,中金黄金,2022-04-22,92,24,13,55,28545,182
600547,山东黄金,2022-04-22,40,14,5,21,16654,54
600916,中国黄金,2022-04-22,32,12,4,16,10624,53
600988,赤峰黄金,2022-04-22,77,29,11,37,27045,189
601069,西部黄金,2022-04-22,89,23,10,56,20119,124
000975,银泰黄金,2022-04-23,3,1,0,2,2260,5
002155,湖南黄金,2022-04-23,8,2,1,5,4293,11
600489,中金黄金,2022-04-23,18,3,0,15,9750,62
600547,山东黄金,2022-04-23,6,1,0,5,4871,23
600916,中国黄金,2022-04-23,5,1,0,4,2038,5
600988,赤峰黄金,2022-04-23,11,3,2,6,8145,35
601069,西部黄金,2022-04-23,15,5,1,9,5130,21
000975,银泰黄金,2022-04-24,4,3,0,1,1501,1
002155,湖南黄金,2022-04-24,9,2,1,6,4794,14
600489,中金黄金,2022-04-24,17,7,1,9,15227,58
600547,山东黄金,2022-04-24,4,1,0,3,1656,2
600916,中国黄金,2022-04-24,5,2,0,3,2813,29
600988,赤峰黄金,2022-04-24,9,4,0,5,3469,14
601069,西部黄金,2022-04-24,17,1,2,14,7747,32
000975,银泰黄金,2022-04-25,31,8,5,18,13043,47
002155,湖南黄金,2022-04-25,180,38,17,125,42049,209
600489,中金黄金,2022-04-25,132,29,15,88,36197,271
600547,山东黄金,2022-04-25,60,13,6,41,19692,82
600916,中国黄金,2022-04-25,49,13,8,28,14105,80
600988,赤峰黄金,2022-04-25,125,27,19,79,28275,142
601069,西部黄金,2022-04-25,113,25,19,69,19898,142
000975,银泰黄金,2022-04-26,19,6,3,10,6384,8
002155,湖南黄金,2022-04-26,137,34,10,93,37382,203
600489,中金黄金,2022-04-26,115,26,13,76,29333,194
600547,山东黄金,2022-04-26,42,10,6,26,12831,62
600916,中国黄金,2022-04-26,22,8,0,14,8259,38
600988,赤峰黄金,2022-04-26,74,32,5,37,21346,123
601069,西部黄金,2022-04-26,116,24,14,78,23807,210
000975,银泰黄金,2022-04-27,13,6,1,6,5961,23
002155,湖南黄金,2022-04-27,100,30,9,61,30191,135
600489,中金黄金,2022-04-27,92,27,11,54,24612,131
600547,山东黄金,2022-04-27,44,10,6,28,15395,76
600916,中国黄金,2022-04-27,42,14,7,21,10007,51
600988,赤峰黄金,2022-04-27,45,19,3,23,19613,140
601069,西部黄金,2022-04-27,120,29,9,82,27130,252
000975,银泰黄金,2022-04-28,18,3,2,13,6460,17
002155,湖南黄金,2022-04-28,44,13,4,27,15270,51
600489,中金黄金,2022-04-28,89,19,13,57,25291,93
600547,山东黄金,2022-04-28,52,19,6,27,18310,46
600916,中国黄金,2022-04-28,22,5,1,16,7909,29
600988,赤峰黄金,2022-04-28,111,31,19,61,28921,264
601069,西部黄金,2022-04-28,73,23,9,41,20139,159
000975,银泰黄金,2022-04-29,46,25,0,21,19339,58
002155,湖南黄金,2022-04-29,49,17,2,30,20999,86
600489,中金黄金,2022-04-29,52,13,5,34,23782,106
600547,山东黄金,2022-04-29,40,11,5,24,13737,24
600916,中国黄金,2022-04-29,24,9,0,15,9182,22
600988,赤峰黄金,2022-04-29,179,70,14,95,74459,482
601069,西部黄金,2022-04-29,60,11,9,40,14654,52
000975,银泰黄金,2022-04-30,3,1,0,2,1577,1
002155,湖南黄金,2022-04-30,3,1,0,2,2489,4
600489,中金黄金,2022-04-30,11,2,1,8,5837,22
600547,山东黄金,2022-04-30,3,1,0,2,3313,12
600916,中国黄金,2022-04-30,7,1,0,6,4118,15
600988,赤峰黄金,2022-04-30,31,10,0,21,20001,71
601069,西部黄金,2022-04-30,6,4,0,2,3835,21
000975,银泰黄金,2022-05-01,1,1,0,0,363,0
002155,湖南黄金,2022-05-01,6,3,1,2,4246,10
600489,中金黄金,2022-05-01,2,0,0,2,1967,3
600547,山东黄金,2022-05-01,2,2,0,0,1910,7
600988,赤峰黄金,2022-05-01,6,1,1,4,5709,26
601069,西部黄金,2022-05-01,4,2,0,2,1391,2
000975,银泰黄金,2022-05-02,1,0,0,1,886,0
002155,湖南黄金,2022-05-02,2,0,2,0,1003,3
600489,中金黄金,2022-05-02,7,1,1,5,7584,42
600547,山东黄金,2022-05-02,4,2,0,2,6427,14
600916,中国黄金,2022-05-02,1,0,0,1,848,9
600988,赤峰黄金,2022-05-02,25,9,2,14,15340,30
601069,西部黄金,2022-05-02,11,2,2,7,4439,6
000975,银泰黄金,2022-05-03,3,1,1,1,2146,11
002155,湖南黄金,2022-05-03,7,3,0,4,5933,14
600489,中金黄金,2022-05-03,8,4,0,4,5306,21
600547,山东黄金,2022-05-03,7,2,1,4,4176,10
600988,赤峰黄金,2022-05-03,12,6,2,4,9024,23
601069,西部黄金,2022-05-03,8,2,2,4,2443,4
000975,银泰黄金,2022-05-04,8,3,1,4,2944,8
002155,湖南黄金,2022-05-04,9,4,0,5,4549,8
600489,中金黄金,2022-05-04,15,4,3,8,6419,14
600547,山东黄金,2022-05-04,7,2,0,5,2586,6
600916,中国黄金,2022-05-04,4,1,0,3,1246,0
600988,赤峰黄金,2022-05-04,17,8,0,9,10061,37
601069,西部黄金,2022-05-04,9,3,1,5,3110,13
000975,银泰黄金,2022-05-05,16,7,1,8,5785,15
002155,湖南黄金,2022-05-05,23,7,1,15,7553,37
600489,中金黄金,2022-05-05,56,18,4,34,17220,75
600547,山东黄金,2022-05-05,34,12,3,19,10219,27
600916,中国黄金,2022-05-05,14,7,0,7,4523,17
600988,赤峰黄金,2022-05-05,170,65,18,87,59330,390
601069,西部黄金,2022-05-05,36,13,4,19,10348,78
000975,银泰黄金,2022-05-06,12,6,0,6,2662,8
002155,湖南黄金,2022-05-06,35,11,2,22,9532,55
600489,中金黄金,2022-05-06,61,16,2,43,15160,67
600547,山东黄金,2022-05-06,35,8,6,21,8706,37
600916,中国黄金,2022-05-06,21,9,0,12,3935,18
600988,赤峰黄金,2022-05-06,138,44,15,79,33666,270
601069,西部黄金,2022-05-06,45,19,7,19,7769,46
000975,银泰黄金,2022-05-07,1,0,1,0,189,1
002155,湖南黄金,2022-05-07,4,1,0,3,1148,18
600489,中金黄金,2022-05-07,6,1,2,3,929,2
600547,山东黄金,2022-05-07,3,0,0,3,642,1
600916,中国黄金,2022-05-07,4,1,0,3,599,0
600988,赤峰黄金,2022-05-07,21,8,2,11,3192,41
601069,西部黄金,2022-05-07,11,3,1,7,2289,19
002155,湖南黄金,2022-05-08,1,1,0,0,1058,13
600489,中金黄金,2022-05-08,9,3,1,5,1357,8
600547,山东黄金,2022-05-08,4,0,0,4,359,0
600916,中国黄金,2022-05-08,1,1,0,0,45,1
600988,赤峰黄金,2022-05-08,17,2,5,10,3286,34
601069,西部黄金,2022-05-08,9,2,2,5,1144,6
000975,银泰黄金,2022-05-09,22,4,8,10,6836,18
002155,湖南黄金,2022-05-09,32,11,2,19,12270,52
600489,中金黄金,2022-05-09,34,10,1,23,15007,84
600547,山东黄金,2022-05-09,48,12,5,31,13359,41
600916,中国黄金,2022-05-09,17,7,0,10,4370,10
600988,赤峰黄金,2022-05-09,140,47,20,73,48381,262
601069,西部黄金,2022-05-09,45,15,8,22,11161,52
000975,银泰黄金,2022-05-10,30,6,7,17,12348,45
002155,湖南黄金,2022-05-10,30,11,3,16,9298,39
600489,中金黄金,2022-05-10,35,17,2,16,14566,79
600547,山东黄金,2022-05-10,42,16,5,21,11299,29
600916,中国黄金,2022-05-10,21,7,2,12,5369,16
600988,赤峰黄金,2022-05-10,184,61,22,101,48728,296
601069,西部黄金,2022-05-10,40,10,5,25,9747,65
000975,银泰黄金,2022-05-11,54,10,14,30,14071,69
002155,湖南黄金,2022-05-11,28,12,1,15,9324,46
600489,中金黄金,2022-05-11,59,20,4,35,17330,65
600547,山东黄金,2022-05-11,83,18,16,49,24403,86
600916,中国黄金,2022-05-11,16,7,0,9,3972,9
600988,赤峰黄金,2022-05-11,176,63,27,86,44557,250
601069,西部黄金,2022-05-11,64,17,3,44,15769,69
000975,银泰黄金,2022-05-12,56,25,7,24,16545,81
002155,湖南黄金,2022-05-12,50,18,5,27,16686,56
600489,中金黄金,2022-05-12,53,15,2,36,15891,88
600547,山东黄金,2022-05-12,86,21,14,51,22606,86
600916,中国黄金,2022-05-12,16,4,1,11,4895,22
600988,赤峰黄金,2022-05-12,135,46,9,80,39584,212
601069,西部黄金,2022-05-12,46,10,10,26,11881,68
000975,银泰黄金,2022-05-13,54,26,7,21,22113,120
002155,湖南黄金,2022-05-13,52,20,11,21,18351,55
600489,中金黄金,2022-05-13,44,9,8,27,14297,23
600547,山东黄金,2022-05-13,59,19,11,29,22193,82
600916,中国黄金,2022-05-13,32,8,2,22,9977,46
600988,赤峰黄金,2022-05-13,111,36,15,60,41927,200
601069,西部黄金,2022-05-13,41,10,4,27,12378,109
000975,银泰黄金,2022-05-14,5,2,0,3,4605,16
002155,湖南黄金,2022-05-14,6,3,0,3,4192,18
600489,中金黄金,2022-05-14,12,1,1,10,9137,32
600547,山东黄金,2022-05-14,9,1,2,6,7899,19
600916,中国黄金,2022-05-14,3,1,0,2,1190,1
600988,赤峰黄金,2022-05-14,19,4,0,15,17093,54
601069,西部黄金,2022-05-14,8,5,1,2,3977,10
000975,银泰黄金,2022-05-15,2,1,0,1,725,0
002155,湖南黄金,2022-05-15,6,5,0,1,2532,1
600489,中金黄金,2022-05-15,7,2,0,5,3913,7
600547,山东黄金,2022-05-15,10,1,3,6,4302,4
600916,中国黄金,2022-05-15,2,2,0,0,843,2
600988,赤峰黄金,2022-05-15,15,2,2,11,10217,39
601069,西部黄金,2022-05-15,10,1,2,7,3938,14
000975,银泰黄金,2022-05-16,41,11,6,24,14302,51
002155,湖南黄金,2022-05-16,35,15,4,16,12045,56
600489,中金黄金,2022-05-16,52,15,9,28,18859,118
600547,山东黄金,2022-05-16,48,7,7,34,15517,46
600916,中国黄金,2022-05-16,17,12,0,5,5643,41
600988,赤峰黄金,2022-05-16,129,32,15,82,42652,211
601069,西部黄金,2022-05-16,26,2,5,19,8414,48
000975,银泰黄金,2022-05-17,36,10,0,26,7660,39
002155,湖南黄金,2022-05-17,59,18,4,37,14168,79
600489,中金黄金,2022-05-17,44,10,3,31,9167,39
